Time (s),Northing (m),Easting (m),Yaw (rad),Speed (m/s)
1728212713823939027,4477149.267232799,589263.447178096,-1.101772640346084,5.851793899620483
1728212713936861134,4477149.679168221,589263.0144199099,2.3904618841757013,5.860437184308084
1728212714029619996,4477150.080600121,589262.5945952722,2.241356188830175,5.8911841097888225
1728212714126607954,4477150.500496557,589262.1684433579,2.3044162475352232,5.945216194191201
1728212714236319568,4477150.900002897,589261.7360879006,1.9639690027569339,5.965583347644274
1728212714333600987,4477151.314119553,589261.3279875102,1.7142777318893332,5.952028991875767
1728212714443857282,4477151.718651337,589260.8981169555,1.6553961119202052,5.937940840103866
1728212714541284440,4477152.143761746,589260.4623180603,1.4294153357421997,5.933217971239126
1728212714750319105,4477152.951316377,589259.5784205197,0.907455857057564,5.956719614106479
1728212714856187899,4477153.364534857,589259.1601522638,0.2493957921390767,5.982822728198996
1728212714959404362,4477153.768382391,589258.7194327113,-0.7992090972563725,6.010780941391148
1728212715063708150,4477154.177388749,589258.2923931138,-2.82785370468607,6.001307957961192
1728212715168646674,4477154.576727879,589257.8646205299,1.4620567691886504,5.974568053723391
1728212715248137088,4477154.971958457,589257.408820427,2.059496073005307,5.943791648358382
1728212715371260595,4477155.387564185,589256.9672823683,2.132324605808948,5.962385440640173
1728212715452808215,4477155.794691367,589256.5222828097,1.779421665621642,5.996258794274131
1728212715578675367,4477156.190904867,589256.0651139672,1.5875318693689462,6.032072070859608
1728212715658615685,4477156.597070479,589255.6232644285,1.2827460221400042,6.028392819446921
1728212715755106722,4477156.995720173,589255.1748882777,1.09633492980396,6.0237077854429595
1728212715866356269,4477157.395288224,589254.7290459292,0.5701252727861867,6.018425037646938
1728212715962255181,4477157.798678869,589254.2872295982,-0.5132982868339856,6.024563508118757
1728212716057906206,4477158.208175808,589253.854755939,-2.315713399793622,6.0588052795784
1728212716169965451,4477158.617137808,589253.4146546039,1.677891117148442,6.078381831500011
1728212716266895114,4477159.02329011,589252.9530416882,2.1291049342151154,6.038272491545692
1728212716378768453,4477159.4097136045,589252.503454334,2.2333622217358253,5.979629453092723
1728212716473634262,4477159.797569032,589252.0529169115,2.0018981380100285,6.015020961486871
1728212716570815368,4477160.201213852,589251.5951510668,1.9064486088959651,6.069588873061888
1728212716666080618,4477160.601274307,589251.1347136348,1.9858051197852202,6.094279549027802
1728212716777825107,4477160.990399181,589250.678902186,2.031788811692729,6.084423969513955
1728212716874684974,4477161.399682937,589250.219203188,2.0136833236679132,6.078215084431107
1728212716986080113,4477161.790332583,589249.7609137945,1.9046718480274987,6.077693404315533
1728212717083185775,4477162.185941113,589249.308842283,2.033626986528327,6.08366305712559
1728212717194803228,4477163.001393698,589248.3888879856,2.602538689133661,6.083595401094229
1728212717289362300,4477163.383295543,589247.9324843048,-2.411586177927062,6.0638474893433
1728212717402662702,4477163.784123125,589247.4711898919,-1.1408092865016208,6.064184198212738
1728212717503906923,4477164.195019707,589247.0163917728,0.23685906224614076,6.129863240499983
1728212717612459234,4477164.611913438,589246.5617767184,2.1760456379419404,6.164189122208627
1728212717690624068,4477165.022203686,589246.1119904888,-2.8236585880838936,6.110915284477367
1728212717816090168,4477165.429190178,589245.6644490785,2.7073340656926925,6.108126636088577
1728212717896756703,4477165.835079821,589245.2180234867,2.545110145745867,6.119052465802928
1728212718025353890,4477166.261976092,589244.7736378808,2.5935901887531836,6.141009501526963
1728212718104199718,4477166.688454656,589244.3314627087,2.6697513968337327,6.1271730683247725
1728212718199551210,4477167.110761659,589243.8932391555,2.802848156772087,6.15149117400692
1728212718313067074,4477167.533752892,589243.4565343172,-2.3849909138939642,6.138601709524867
1728212718408690193,4477167.960981559,589243.0307212276,-1.3045105184048036,6.134840420667276
1728212718504164258,4477168.400248808,589242.5996753683,0.7314583561374173,6.168010699827779
1728212718615831248,4477168.835787493,589242.1724910213,-2.4649718650484966,6.147478749562475
1728212718712078640,4477169.273127491,589241.7474058437,-0.33490797096020186,6.103330238327039
1728212718809161284,4477169.742169837,589241.3368718824,2.668192620219529,6.087095934571962
1728212718921800748,4477170.186462865,589240.9269721318,2.9415669657995385,6.091509111706226
1728212719015533530,4477170.639354432,589240.5119654211,2.3906688673674954,6.099160301095935
1728212719112122179,4477171.08547896,589240.0973786726,2.2119254751761592,6.0846881318666926
1728212719227848822,4477171.547356083,589239.709747701,2.036154548028649,6.070237427228429
1728212719322505431,4477172.012282671,589239.317160702,1.8133778669865002,6.064448897506512
1728212719528886048,4477172.922872996,589238.5272117851,1.435537822091974,6.001963624666831
1728212719637146937,4477173.382236566,589238.1429190497,1.736250850845736,5.991331532582347
1728212719740687567,4477173.841567971,589237.7652429459,2.142081572383646,6.00317082734343
1728212719848186276,4477174.319997884,589237.397178836,2.3568021289798513,6.013258604406846
1728212719928796091,4477174.7887039855,589237.0236322925,2.194927603720956,5.995171496599712
1728212720052071099,4477175.2693137,589236.6614799211,1.4375877938411044,5.964489706767972
1728212720130579746,4477175.748459331,589236.3068942905,0.3772322066700303,5.959752303473967
1728212720243318432,4477176.2217753,589235.9475432395,2.5988038946883174,5.955412575479649
1728212720340536984,4477176.705176411,589235.5960454571,-1.1391050006045373,5.959742295676469
1728212720435030224,4477177.183049545,589235.2371491475,2.2998188650948066,5.976398746254334
1728212720546836862,4477177.663688922,589234.8961175887,2.941766049229045,5.9962650023176085
1728212720642674832,4477178.146287954,589234.5518394518,2.7602305671427416,5.961784340407085
1728212720755680202,4477178.640832885,589234.2131870118,-0.480648086417965,5.8907780456757415
1728212720850994546,4477179.138262865,589233.8744154255,-0.7146070097736584,5.8714286463921965
1728212720946504982,4477179.618787401,589233.5423766499,1.6579409258542845,5.901132753124725
1728212721044107235,4477180.112275909,589233.2082325487,0.7743203002779853,5.94285253268401
1728212721155711616,4477180.601605982,589232.8791425865,-0.31823966461383413,5.969542094703034
1728212721251620623,4477181.09720369,589232.5543039732,-2.919062567294084,5.954046339451351
1728212721362912192,4477181.600496898,589232.2324273572,0.44462887277539703,5.940928917427004
1728212721458630460,4477182.097219944,589231.9181782975,3.075226791699628,5.931136735734429
1728212721554665411,4477182.605724337,589231.6050612762,2.423886180942411,5.93423279648104
1728212721669288490,4477183.121876007,589231.3094963762,2.091006725570417,5.950076524810113
1728212721764538298,4477183.630168657,589231.0065607189,2.144374333330227,5.9822125649457885
1728212721967327428,4477184.657697701,589230.3967421157,2.444941959728333,5.988200505664752
1728212722077160509,4477185.164422355,589230.1019682619,2.5208341512561607,5.93416392024936
1728212722179763037,4477185.683109067,589229.8141770737,2.493734413409207,5.905704270631349
1728212722281738589,4477186.204297307,589229.5220301568,2.3313405042845194,5.8773841873779915
1728212722383110460,4477186.718166517,589229.2305642262,2.245453369190891,5.922222950213124
1728212722491215536,4477187.233570698,589228.9467989407,2.2968599507234373,5.960077881577738
1728212722570873008,4477187.753917429,589228.6585640196,2.8422194038433806,5.962577058721037
1728212722694983011,4477188.280352223,589228.3781451443,-1.2037458020334104,5.954692217695855
1728212722775483217,4477188.815067832,589228.1032259795,1.1284370314854686,5.94211622303839
1728212722900950024,4477189.340696334,589227.8203569239,0.8206631749634359,5.958716917796984
1728212722982484147,4477189.862345082,589227.5482229991,-1.8453201244059656,5.963046657375708
1728212723077991992,4477190.397140535,589227.2800040081,1.2839328712611862,5.985819802406314
1728212723189865094,4477190.928591803,589227.0106373674,2.0804320690315445,5.988280177692721
1728212723286031156,4477191.457493203,589226.750886125,-1.9583904884014283,5.994095818510886
1728212723382976619,4477192.000726079,589226.5013125923,1.2228051879027853,5.976635786109315
1728212723495108127,4477192.530118985,589226.2455422409,2.3436743357740037,5.91413829203557
1728212723589804496,4477193.599111176,589225.7520321581,1.7726535877654532,5.836655565546168
1728212723685835689,4477194.145625904,589225.5170092024,2.3198694854242694,5.81937083298327
1728212723798271972,4477194.664904683,589225.2695872884,2.311740111768095,5.799490934780074
1728212723894777790,4477195.215659844,589225.0457104999,2.1865130231896255,5.786048088439703
1728212724099386630,4477196.287681868,589224.5828705307,1.7667920196682796,5.78360776429875
1728212724210304166,4477196.826846401,589224.3552300557,1.654888569293113,5.797321199057392
1728212724313275859,4477197.364714281,589224.1305738585,1.6025498494427872,5.821760818700722
1728212724417591041,4477197.902662858,589223.9033720455,1.588040788191584,5.830814982048558
1728212724523316934,4477198.435045068,589223.6655488919,1.809260466260347,5.862015348472194
1728212724602731112,4477198.981697255,589223.4420604936,2.171338589555624,5.840954735756314
1728212724715773020,4477199.529189097,589223.2238211365,2.5551670436199663,5.863148278394948
1728212724810371465,4477200.06982599,589222.9986231741,2.6982279812739796,5.89398259243953
1728212724906140790,4477200.613385302,589222.776444051,1.7240521960226467,5.878793244877725
1728212725018375520,4477201.165728026,589222.5646783562,1.552736722607697,5.910794237817779
1728212725115448001,4477201.719800433,589222.3583207485,1.5026905671863267,5.913760492756804
1728212725210155446,4477202.278647057,589222.161321627,0.6097281307123332,5.950522028960479
1728212725321480609,4477202.845285142,589221.975341506,-1.8811704906179978,5.943243951448616
1728212725418366666,4477203.415884063,589221.7956759401,3.067678431010776,5.888846004284644
1728212725515395944,4477203.987251917,589221.6153226558,1.8143918475454792,5.884044193846098
1728212725627291881,4477204.555313079,589221.4462902108,1.10396022694276,5.901969770928326
1728212725721739790,4477205.140713752,589221.2790021731,-0.10089663502826392,5.949359609797362
1728212725817478060,4477205.720273766,589221.1153462848,1.2550281427105143,6.0061116014412175
1728212725930914781,4477206.305135722,589220.9587523747,0.10531007480633219,6.012080189057763
1728212726026146740,4477206.885099586,589220.8103598125,-2.5720213413104043,6.00637298958252
1728212726232825992,4477208.058228445,589220.5127389238,-1.186079227434811,6.00247413740147
1728212726444202966,4477209.230304118,589220.2385417275,1.1920948641563873,6.024817708526069
1728212726547563175,4477209.815951555,589220.1106086608,1.8444161280173428,6.042296428253346
1728212726649747005,4477210.404846205,589219.9756814702,1.5697100606039658,6.032604353299733
1728212726755573416,4477210.9945332715,589219.8606781933,1.3147405375883343,6.020709012216999
1728212726835259222,4477211.590336543,589219.7465351238,0.3531863201073966,6.007739938963853
1728212726960686903,4477212.188645619,589219.6470365458,1.347602026660325,6.006514329488479
1728212727040031694,4477212.781976793,589219.5490392596,2.463054871595914,6.0474903272562015
1728212727151634152,4477213.375904397,589219.4545126107,2.5061009303146866,6.022390768808047
1728212727249113761,4477213.973704173,589219.3774981389,1.9267262699310652,5.986826133203121
1728212727344102464,4477214.580602171,589219.309366504,1.1109887549092425,5.946542423650575
1728212727455887143,4477215.182265024,589219.249100916,2.566810166396805,6.026846144573166
1728212727552338778,4477215.78172122,589219.2086252898,2.295505958417066,6.072047822757355
1728212727664685731,4477216.38592447,589219.1845487121,1.477790851210073,6.057594886450983
1728212727759586620,4477216.986647508,589219.1758664788,1.1923125372863117,5.970698315421584
1728212727856086180,4477217.588424116,589219.1717521172,1.364213244728034,5.960589041257496
1728212727968439707,4477218.18300808,589219.1882504912,1.3410138801532825,5.979018623874595
1728212728066167110,4477218.783924195,589219.205097552,-2.974533944692989,6.012761095347311
1728212728161296572,4477219.386154265,589219.2297326351,-2.7166817203417066,6.018853055688883
1728212728273981855,4477219.98070526,589219.2714236917,-2.0528236398609137,5.991225802028499
1728212728368614376,4477220.572216011,589219.328164547,0.22769663464940246,5.956998364120658
1728212728463184509,4477221.16127564,589219.3841711868,0.8253206150149998,5.853500399246132
1728212728576281993,4477221.752154851,589219.4531339896,1.2556094663263457,5.83717592128519
1728212728682438051,4477222.335390346,589219.5421211257,0.9457261305948612,5.847637907865129
1728212728788200464,4477222.911734765,589219.6397574039,0.89186939806221,5.91386912109506
1728212728867389942,4477223.478152921,589219.7615166776,0.024490058151062637,5.900900530073347
1728212728991202359,4477224.043146487,589219.9034806597,0.668641916282016,5.8597250220766055
1728212729071058943,4477224.595225593,589220.0517056725,0.9222482461804478,5.807227075086336
1728212729184843089,4477225.137528716,589220.2180294808,1.974496198886587,5.74809637351986
1728212729279634313,4477225.681622016,589220.3855194517,1.8668020822941316,5.713902253602874
1728212729376207948,4477226.219264208,589220.5613140259,0.9585729627231986,5.705261086312455
1728212729489761466,4477226.74277206,589220.7527994486,-0.05581579347420691,5.679428585906624
1728212729583647327,4477227.265002322,589220.9395500064,-0.3368417093229652,5.639644692814572
1728212729679685226,4477227.780427266,589221.1328281072,-1.3866945762514549,5.60225693339151
1728212729791539405,4477228.2877643695,589221.3368053249,-2.87491350680578,5.573655789008359
1728212729887882672,4477229.295606108,589221.7583278385,0.11323502560720619,5.532781405747029
1728212729983459982,4477229.788622117,589221.9716363872,1.3422104757263429,5.510320677278788
1728212730095428940,4477230.274189898,589222.1841005827,1.218598826322374,5.475897915449162
1728212730191097416,4477230.745603142,589222.4105594145,1.528382249878671,5.434554779572075
1728212730303314297,4477231.218621814,589222.6319945691,1.6536772503696644,5.3907123768684615
1728212730400842203,4477231.686733179,589222.8515372326,1.841558943678375,5.358881526818841
1728212730495451540,4477232.147361092,589223.0765976491,1.7617736876688175,5.317185419893183
1728212730607127648,4477232.598059476,589223.306865658,0.3595825411152692,5.278829451437494
1728212730704110558,4477233.048739686,589223.5356070551,0.10981964030893784,5.1892914676804365
1728212730907161862,4477233.927417509,589223.9994671722,0.7875728953822222,5.075816636316504
1728212731108050109,4477234.763508094,589224.4669729115,-0.3335702320380318,5.002279916982091
1728212731203602995,4477235.18527865,589224.7105631736,-2.6176869185404965,4.92776480477186
1728212731324147754,4477235.585731833,589224.953983236,1.4338353408079134,4.890342585154163
1728212731428908288,4477235.9849013705,589225.1921595702,0.9495399295414974,4.8217644237482435
1728212731509984271,4477236.377674368,589225.4432202571,0.35267952305928996,4.739294192223673
1728212731635851729,4477236.76013533,589225.6953368045,-0.33851679131159473,4.757693010486887
1728212731716352660,4477237.143815166,589225.9379386997,0.6774872017609076,4.70612365822142
1728212731810080634,4477237.508099274,589226.2018923897,0.20733585423914355,4.651888906673429
1728212731921182710,4477237.872928296,589226.464991337,-0.44654329581840496,4.63236165419965
1728212732018820949,4477238.221254447,589226.7313404563,-0.3577630218354142,4.5176361024496705
1728212732115185754,4477238.568556332,589226.9955811931,2.029744359095328,4.454731232670694
1728212732226427885,4477238.907017491,589227.263235289,1.7098077612047822,4.421780203661048
1728212732322434859,4477239.238209129,589227.5357260132,2.3127711721788584,4.487289847604875
1728212732419629214,4477239.548444688,589227.8104172676,1.8234499565484048,4.356705289763855
1728212732531864059,4477239.866041733,589228.0879895862,2.0201432088037907,4.324789454860767
1728212732626817634,4477240.167102562,589228.3660133365,-2.708379763722438,4.279830000781114
1728212732722725647,4477240.4669535,589228.6449845285,2.889848285010746,4.259529823541111
1728212732834549773,4477240.760055438,589228.9165717278,0.649021922068239,4.124033811946333
1728212732929216240,4477241.052937538,589229.1976616285,0.5356685336685657,4.186343976430176
1728212733042177228,4477241.332291449,589229.4707697197,0.9155440371581947,4.101107701707372
1728212733137697688,4477241.6119239535,589229.7486245242,1.7349981168849056,4.050857601141813
1728212733249729128,4477241.878182715,589230.0221430449,1.3458016400081148,3.991472890314984
1728212733353015323,4477242.144377972,589230.2996489494,1.1254729606640792,3.973780687598861
1728212733457422898,4477242.399826142,589230.5696488573,0.9925923534641428,3.9491748196054153
1728212733558719164,4477242.666040342,589230.830105213,0.9832222376629957,3.8636766545283483
1728212733664334785,4477242.922644895,589231.0946626789,1.2892197870954005,3.7934346806497476
1728212733744520997,4477243.179698374,589231.3503084375,1.0017980369629769,3.804981428280089
1728212733856050997,4477243.4327647565,589231.5974346228,0.690405059255535,3.7295326407944756
1728212733951085239,4477243.677774638,589231.8578890514,0.3443382152417442,3.6752704782561465
1728212734048707590,4477243.93746881,589232.1022219299,0.2526765414949308,3.628181221354579
1728212734158887397,4477244.178892026,589232.3411741881,0.18821065514915872,3.5855568657679084
1728212734256282547,4477244.407276657,589232.5852862784,-0.1769636697018955,3.5673238430790772
1728212734367656900,4477244.6553226095,589232.8210211801,-2.321739605844106,3.5109109510854593
1728212734463721153,4477244.881591885,589233.0459886043,1.6989068042084297,3.4355127396468066
1728212734576889307,4477245.115954612,589233.2980027262,-2.633072793557983,3.353385620783782
1728212734672629081,4477245.331963108,589233.5096904384,-1.964178166298166,3.383196807701044
1728212734767344048,4477245.557764149,589233.7326276621,-0.7353563299737592,3.307439708058353
1728212734864443052,4477245.784377572,589233.9585239757,1.109792742446312,3.2694829793330826
1728212734975401927,4477246.003510445,589234.1808620364,1.894392266838035,3.293731807746745
1728212735071245238,4477246.219430194,589234.3944168455,1.7121263074100481,3.182820007948874
1728212735184541243,4477246.442257316,589234.6100099101,1.701997647251754,3.157292391005934
1728212735280744754,4477246.657772476,589234.8268775819,1.6436101546768591,3.1434775963870383
1728212735375084410,4477246.880665287,589235.0479832884,1.1819930059570134,3.1441445350646973
1728212735487813605,4477247.108000196,589235.2692056991,0.751167569316098,3.1304879188537598
1728212735583939506,4477247.323744452,589235.4866643609,0.5163031583015136,3.1381030082702637
1728212735696035262,4477247.771481672,589235.9249506025,0.5892570410803043,3.153092622756958
1728212735791680907,4477248.0313645,589236.1571513776,0.7233632342022203,3.162454128265381
1728212736000062933,4477248.496829989,589236.6111729075,0.791419133531046,3.202664852142334
1728212736104559656,4477248.738186813,589236.8538578446,0.7890041309118228,3.249669075012207
1728212736213545030,4477248.987890856,589237.088978959,0.795644185956969,3.335503339767456
1728212736291089801,4477249.229809342,589237.3042595894,0.8136965087761351,3.2856435775756836
1728212736402144677,4477249.485107947,589237.5430462006,0.8224262658325143,3.3259729134626275
1728212736499680585,4477249.739796695,589237.7585987654,0.876205385958033,3.2576299586396096
1728212736595617229,4477250.0036444655,589237.9974531353,-2.9718062852658185,3.353251279448792
1728212736706717549,4477250.250078831,589238.21904157,2.7288693440233613,3.415644845519913
1728212736802588915,4477250.522042878,589238.4589018959,1.805578787347396,3.3825180530548096
1728212736898929889,4477250.765116323,589238.7058921887,0.9982903946382632,3.5063159424531296
1728212737011985804,4477251.035716175,589238.9523848714,0.9545149325522384,3.514929030041852
1728212737106574977,4477251.305253366,589239.193546391,0.025738917610875555,3.4702374703120977
1728212737205123305,4477251.566528233,589239.4493957598,-1.370010579564633,3.5613956235754003
1728212737315167503,4477251.8323038025,589239.7102808187,0.0747031734455941,3.59579799264101
1728212737412758690,4477252.0893414235,589239.9645690091,1.4790204582387956,3.624317829596029
1728212737522544687,4477252.3379075555,589240.215989337,1.614585338428756,3.6186158561808663
1728212737619467694,4477252.59357522,589240.4950618983,1.3538198370457433,3.6636442015019526
1728212737714400568,4477252.859637501,589240.7613720906,1.1312381857074267,3.6643150688898873
1728212737829157655,4477253.118836734,589241.020045213,0.9265377898207728,3.6856346015841455
1728212737922720503,4477253.364038795,589241.2872824802,0.7533904262369572,3.697434663772583
1728212738126905861,4477253.890719592,589241.8382043664,0.6833639897501084,3.7357916831970215
1728212738236259344,4477254.140620436,589242.1271000763,0.6977024948501861,3.7407965660095215
1728212738343716638,4477254.405286082,589242.387998175,0.7384448352246222,3.748143434524536
1728212738445617827,4477254.669999085,589242.6435518938,0.7763838985115353,3.7883782386779785
1728212738546748635,4477254.938533091,589242.9309532058,0.7795626003903662,3.775308847427368
1728212738650496236,4477255.206530135,589243.2105572599,0.7749378433486197,3.810537099838257
1728212738744211583,4477255.4737036945,589243.4862692807,0.7715819604892599,3.8159961700439453
1728212738856634060,4477255.737511851,589243.7590526063,0.8004149612183538,3.8023116181867187
1728212738935408545,4477256.017636409,589244.0408871226,0.8359851156010148,3.8842702718825453
1728212739046411903,4477256.286704958,589244.3079246458,0.816028290682996,3.830564022064209
1728212739142942469,4477256.555880637,589244.583952023,0.7911731715945814,3.829885244369507
1728212739238890707,4477256.828779857,589244.8556939064,0.7818094425568942,3.931063175201416
1728212739352934227,4477257.111185978,589245.1333448695,1.042498257811185,3.847262368004261
1728212739447257663,4477257.375057001,589245.4207167393,1.1355500879378393,3.893367846791583
1728212739542526720,4477257.651550904,589245.7053086996,1.1037729418391278,3.953268088999062
1728212739655717821,4477257.934649343,589245.9851567284,1.0792550292632963,3.8968886252968242
1728212739750557993,4477258.204987645,589246.2655808821,1.0774427131106945,3.9131443323918855
1728212739864302553,4477258.489919578,589246.540911447,1.086958430064217,3.962688180137665
1728212739959676980,4477258.763635451,589246.8252819602,1.1578799618501234,3.9660163457539017
1728212740055376201,4477259.038440287,589247.1171886444,1.219044135811127,3.9113996621525504
1728212740261471769,4477259.559577506,589247.6686846873,1.2922518785868347,3.983847942000143
1728212740475058536,4477260.114560025,589248.2095987215,1.4517384037652077,3.923927995341184
1728212740579433077,4477260.40446791,589248.4832582315,1.7885900956950236,3.976905429069575
1728212740659804828,4477260.709016219,589248.7743862743,2.3398225613293375,3.967015604924781
1728212740771191777,4477260.999811446,589249.0666112106,3.0632110205773513,3.9346099239736936
1728212740866138930,4477261.2843538895,589249.3371961708,-2.0888252994414014,3.9674932912970675
1728212740961405526,4477261.562126409,589249.6172770312,-0.21442276830481924,4.02032218176055
1728212741076835313,4477261.839989201,589249.9235668262,1.6563146638395407,4.009088955806218
1728212741171108324,4477262.136653944,589250.1866277527,1.9696581749732354,4.013631910095478
1728212741285127919,4477262.419594542,589250.4904819785,2.6990080415458118,4.097508964408446
1728212741379652002,4477262.706679608,589250.7974252172,-1.8277041918969468,4.090001392907108
1728212741474557212,4477262.996530148,589251.0755807845,0.974375211938304,4.0867121527420665
1728212741585763682,4477263.290934116,589251.3725125806,1.497396448818963,4.072428161071628
1728212741682153361,4477263.561381252,589251.6900022977,1.223920122672036,4.165664486257438
1728212741779686124,4477263.861489463,589251.9718525665,1.2314305971950597,4.139227281002647
1728212741890848853,4477264.162391355,589252.2830417957,1.0017884652915066,4.1391977406131275
1728212741987394476,4477264.737897223,589252.8692600491,0.7547054976838318,4.110088298803736
1728212742203037802,4477265.321113285,589253.4876187281,0.7981078927894835,3.6172831247231207
1728212742298473657,4477265.597008527,589253.7964763329,0.9268327470465558,3.1913437436700014
1728212742425835091,4477265.890666078,589254.105291903,0.9757043894162316,2.8405468374405336
1728212742554946085,4477266.189841056,589254.3926665401,0.9651422391745278,2.5221018625155796
1728212742707108582,4477266.46708975,589254.7126196396,0.9123206233086968,2.2886285690453945
1728212742711514436,4477266.740980273,589255.0395681405,0.9142082228150861,2.3249008643287126
1728212742810968073,4477267.0246478915,589255.3578330816,0.8996655953760943,2.330310602652892
1728212742912850395,4477267.31628828,589255.6650609528,0.9145736445112952,2.334628313865512
1728212743018638723,4477267.610242197,589255.9521583999,0.9308574385724475,2.380062999575982
1728212743097621930,4477267.903214798,589256.2687007706,0.8852678174564821,2.3677326041993103
1728212743210060279,4477268.201677535,589256.5615123431,0.8924615882892958,2.3562621805655977
1728212743306748180,4477268.497753998,589256.8683479646,0.9149159305452578,2.357347125336683
1728212743401062173,4477268.777717205,589257.1831792035,0.8888095134737831,2.3939052654713504
1728212743514597940,4477269.065258689,589257.4911343502,0.8841510430908052,2.3820946162396694
1728212743610436069,4477269.345702314,589257.809013411,0.8728247230035483,2.34322188899675
1728212743721173136,4477269.628826833,589258.1096416302,0.9101509246477114,4.1800256846864166
1728212743818061071,4477269.921813509,589258.4180407496,0.9320140440967625,4.1823362706267675
1728212743913606981,4477270.20132974,589258.7326227316,0.8784145731509574,4.146338233910956
1728212744025564760,4477270.470937526,589259.0448629324,0.8192849821345781,4.168013095855713
1728212744121714461,4477270.736285159,589259.3722521944,0.7784396594190375,4.171420097351074
1728212744215211165,4477271.004477241,589259.686799414,0.7573034604531677,4.166597366333008
1728212744326974446,4477271.277416302,589260.00841509,0.7389670752490167,4.168867111206055
1728212744423957530,4477271.551714861,589260.3416351537,0.7186559410076703,4.173959732055664
1728212744521749552,4477271.8214086285,589260.6610840838,0.6404684083341385,4.1966225506412425
1728212744631511256,4477272.08673155,589260.9584465394,0.49343880974266535,4.220612532693992
1728212744727778345,4477272.369564847,589261.3277838165,0.5197893646094676,4.2225328619993805
1728212744940360032,4477272.9123886535,589261.9755468768,1.3775431993194283,4.239456044351825
1728212745045006203,4477273.175401515,589262.3119548848,1.8645146796007972,4.239992588250377
1728212745147163764,4477273.45794261,589262.6474515675,-1.973375266832653,4.248636758115084
1728212745248260501,4477273.730132082,589262.9713661569,1.6624776403299197,4.245041027650609
1728212745351978476,4477274.011675855,589263.2883834891,3.0505351032569283,4.251840232136519
1728212745433692681,4477274.284957004,589263.6014278092,-0.17893932953047026,4.249929868434962
1728212745555307496,4477274.565092802,589263.9027698082,0.08044170996673644,4.264935493469238
1728212745635594064,4477274.851184835,589264.2288088137,0.5285474533599359,4.191187858581543
1728212745746993164,4477275.141056466,589264.5273204341,0.6659438432629604,4.294063568115234
1728212745842575018,4477275.42119754,589264.8384168249,0.70162632526028,4.256313800811768
1728212745939665509,4477275.708799997,589265.1514599976,0.7198795146500832,4.274113655090332
1728212746052261062,4477276.005850753,589265.465493231,0.7383386440075146,4.233590126037598
1728212746147190089,4477276.302697535,589265.77172525,0.7558279095732079,4.274001598358154
1728212746243464123,4477276.5932192495,589266.0782022682,0.7612984198942687,4.286764621734619
1728212746354521152,4477276.904649549,589266.3784925416,0.7810237581470592,4.266687393188477
1728212746450851056,4477277.216056617,589266.6768321608,0.7973920853712022,4.303029537200928
1728212746658733078,4477277.826043287,589267.2870660711,1.0511614701787497,4.30309748963699
1728212746866864931,4477278.454779656,589267.8683217873,1.9800209135782099,4.3005996005673595
1728212746972753779,4477278.780551489,589268.1703070694,3.0800988422296403,4.370920746520705
1728212747076366737,4477279.103808338,589268.4568847083,1.0203555032333202,4.293119894172138
1728212747177640473,4477279.397995062,589268.7541570619,-0.5820046964848358,4.340167287833707
1728212747281769946,4477279.713941171,589269.0514245243,-2.7840443424690435,4.3137507538194235
1728212747362803472,4477280.032597829,589269.3525614627,-3.0347619415457374,4.38163502945321
1728212747487314821,4477280.337652649,589269.6488559961,2.620196623348194,4.283284417658209
1728212747567229559,4477280.636405656,589269.9473461581,0.6827665104424001,4.288041226524401
1728212747695484156,4477280.938840939,589270.2474040275,-0.22076763219267403,4.306825042486288
1728212747773944054,4477281.24678203,589270.5529944968,-0.04444089953037742,4.279396256434961
1728212747870805103,4477281.521183805,589270.8762035215,-0.20626997496019184,4.309676043052682
1728212747981631486,4477281.813018742,589271.1903832732,-0.2858877450198264,4.260622316911053
1728212748077920169,4477282.0894327285,589271.5147557752,-0.17912286261264257,4.2589364208127645
1728212748173623894,4477282.3587745875,589271.8232660298,0.15896977674894833,4.240056856836157
1728212748285242975,4477282.893888476,589272.4574630407,0.8784562080803029,4.222165967431995
1728212748478574780,4477283.161661759,589272.7927108154,1.078705623501891,3.7044215768144477
1728212748598043707,4477283.68715207,589273.4857191272,1.2428402143442356,3.6900778651078094
1728212748709420382,4477283.913775101,589273.8240867765,1.0191619709212263,3.6987606553520314
1728212748810720470,4477284.149988578,589274.1567418504,0.8348255816380162,3.6415654703440956
1728212748917464960,4477284.380283983,589274.5051594896,0.685694777234973,3.692390487633408
1728212748997515772,4477284.596626162,589274.8378817264,0.5849505535512038,3.647746856899988
1728212749110088364,4477284.817150609,589275.1954917238,0.22990533205236977,3.6798547946558258
1728212749207456521,4477285.044825874,589275.5662486764,-0.5840231835967685,3.6462371374754445
1728212749302743824,4477285.254442056,589275.9307743986,-1.301780339790993,3.695356028115706
1728212749414689143,4477285.489179012,589276.2978846214,-2.278422303271532,3.6563324478725496
1728212749511056086,4477285.7192246,589276.6625909064,-2.8628389915049,4.232776970429561
1728212749608588982,4477285.935472827,589277.0339929077,2.78242293517736,4.246559416709753
1728212749719797344,4477286.162240543,589277.4310553399,2.185179115085143,4.329668324917739
1728212749815851715,4477286.398818074,589277.8408089249,2.068457621600148,4.383112876699015
1728212749911456571,4477286.626154372,589278.2576280213,1.4795823491671547,4.492468264636534
